"State_Name","Constituency_No","Year","Party","Votes","Electors","Constituency_Name","BJP_vote_share"
"westbengal",37,1999,"BJP",343977,1212641,"DURGAPUR",28.3659384764328
"westbengal",39,1999,"BJP",296487,1216764,"BURDWAN",24.3668451729341
"westbengal",42,1999,"BJP",216531,1043876,"BIRBHUM",20.742980967088
"andamannicobarislands",1,1998,"BJP",51821,232013,"ANDAMAN & NICOBAR ISLANDS",22.3353863792115
"andhrapradesh",3,1998,"BJP",105959,940039,"BOBBILI",11.2717663841607
"andhrapradesh",4,1998,"BJP",195452,1391596,"VISAKHAPATNAM",14.045168281599
"andhrapradesh",6,1998,"BJP",114360,1024801,"ANAKAPALLI",11.1592396962923
"andhrapradesh",7,1998,"BJP",330381,1159644,"KAKINADA",28.489864130716
"andhrapradesh",8,1998,"BJP",285741,1121041,"RAJAHMUNDRY",25.4888982650947
"andhrapradesh",9,1998,"BJP",172301,897362,"AMALAPURAM",19.2008353373555
"andhrapradesh",10,1998,"BJP",33311,1012477,"NARASAPUR",3.29005004558128
"andhrapradesh",11,1998,"BJP",52113,1109524,"ELURU",4.69687902199502
"andhrapradesh",12,1998,"BJP",58012,993538,"MACHILIPATNAM",5.83893117324149
"andhrapradesh",13,1998,"BJP",104630,1345242,"VIJAYAWADA",7.7777827335156
"andhrapradesh",14,1998,"BJP",59547,960503,"TENALI",6.19956418668135
"andhrapradesh",15,1998,"BJP",82193,1264693,"GUNTUR",6.49904759494992
"andhrapradesh",16,1998,"BJP",66914,1069183,"BAPATLA",6.25842348784072
"andhrapradesh",17,1998,"BJP",40452,1255993,"NARASARAOPET",3.22071858680741
"andhrapradesh",18,1998,"BJP",25580,1179290,"ONGOLE",2.16910174766173
"andhrapradesh",19,1998,"BJP",175074,1166301,"NELLORE",15.0110477483943
"andhrapradesh",20,1998,"BJP",178773,1187901,"TIRUPATHI",15.0494864471029
"andhrapradesh",21,1998,"BJP",147861,1123338,"CHITTOOR",13.1626456151221
"andhrapradesh",22,1998,"BJP",94311,956628,"RAJAMPET",9.85869115267377
"andhrapradesh",23,1998,"BJP",28349,1107474,"CUDDAPAH",2.55978921401315
"andhrapradesh",24,1998,"BJP",108394,1152897,"HINDUPUR",9.40188065369239
"andhrapradesh",25,1998,"BJP",93339,1213025,"ANANTAPUR",7.69473011685662
"andhrapradesh",26,1998,"BJP",17446,1137417,"KURNOOL",1.53382620446151
"andhrapradesh",27,1998,"BJP",18841,1102794,"NANDYAL",1.7084786460572
"andhrapradesh",28,1998,"BJP",125201,1187292,"NAGARKURNOOL",10.5450891608804
"andhrapradesh",29,1998,"BJP",206834,1231361,"MAHABUBNAGAR",16.7971862029088
"andhrapradesh",30,1998,"BJP",414173,1507135,"HYDERABAD",27.4808162507008
"andhrapradesh",31,1998,"BJP",438586,1693970,"SECUNDERABAD",25.8910134181833
"andhrapradesh",32,1998,"BJP",292778,1568558,"SIDDIPET",18.6654239116437
"andhrapradesh",33,1998,"BJP",252642,1221385,"MEDAK",20.6848782324984
"andhrapradesh",34,1998,"BJP",249095,1136178,"NIZAMABAD",21.9239414950826
"andhrapradesh",35,1998,"BJP",179134,1078788,"ADILABAD",16.6051161117847
"andhrapradesh",36,1998,"BJP",158979,1307830,"PEDDAPALLI",12.1559376983247
"andhrapradesh",37,1998,"BJP",329030,1248019,"KARIMNAGAR",26.3641819555632
"andhrapradesh",39,1998,"BJP",108942,1126733,"WARANGAL",9.66883902397462
"andhrapradesh",40,1998,"BJP",117926,1228959,"KHAMMAM",9.59560082964525
"andhrapradesh",41,1998,"BJP",274174,1395535,"NALGONDA",19.6465154940578
"andhrapradesh",42,1998,"BJP",99566,1227647,"MIRYALGUDA",8.11031184045577
"arunachalpradesh",1,1998,"BJP",30487,324110,"ARUNACHAL WEST",9.40637437906883
"arunachalpradesh",2,1998,"BJP",41018,241511,"ARUNACHAL EAST",16.9839054949878
"assam",1,1998,"BJP",278175,942749,"KARIMGANJ",29.5067934307011
"assam",2,1998,"BJP",230747,826607,"SILCHAR",27.9149583780442
"assam",3,1998,"BJP",46977,535347,"AUTONOMOUS DISTRICT",8.77505617851599
"assam",4,1998,"BJP",180987,1049657,"DHUBRI",17.242489689489
"assam",5,1998,"BJP",115875,1169792,"KOKRAJHAR",9.90560715067294
"assam",6,1998,"BJP",133297,1022555,"BARPETA",13.0356802323591
"assam",7,1998,"BJP",157309,1352453,"GAUHATI",11.631383863247
"assam",8,1998,"BJP",148014,1178102,"MANGALDOI",12.5637678231596
"assam",9,1998,"BJP",156023,970933,"TEZPUR",16.0693889279693
"assam",10,1998,"BJP",229664,1113124,"NOWGONG",20.6323823760875
"assam",11,1998,"BJP",101648,1110399,"KALIABOR",9.154186918396
"assam",12,1998,"BJP",47636,1003081,"JORHAT",4.74896842827249
"assam",13,1998,"BJP",93073,945206,"DIBRUGARH",9.8468482002865
"assam",14,1998,"BJP",130298,1057801,"LAKHIMPUR",12.3178178126131
"bihar",2,1998,"BJP",301388,1098319,"BETTIAH",27.4408436893107
"bihar",3,1998,"BJP",186198,1112139,"MOTIHARI",16.742331668973
"bihar",5,1998,"BJP",206857,987686,"SIWAN",20.9435994840465
"bihar",7,1998,"BJP",322264,1002577,"CHAPRA",32.1435660303398
"bihar",11,1998,"BJP",225187,1124360,"SITAMARHI",20.0280159379558
"bihar",13,1998,"BJP",268544,1102007,"MADHUBANI",24.3686292373823
"bihar",15,1998,"BJP",279395,1043327,"DARBHANGA",26.779236040091
"bihar",19,1998,"BJP",173544,996528,"BALIA",17.4148644092288
"bihar",22,1998,"BJP",309233,1044252,"ARARIA",29.6128712226551
"bihar",23,1998,"BJP",230210,1129066,"KISHANGANJ",20.3894192190713
"bihar",24,1998,"BJP",265096,1085968,"PURNEA",24.4110323692779
"bihar",25,1998,"BJP",316923,1038547,"KATIHAR",30.5159997573533
"bihar",26,1998,"BJP",198889,950723,"RAJMAHAL",20.919763169714
"bihar",27,1998,"BJP",277334,951918,"DUMKA",29.1342321502482
"bihar",28,1998,"BJP",334015,1086643,"GODDA",30.7382461397165
"bihar",30,1998,"BJP",349463,1232585,"BHAGALPUR",28.352040630058
"bihar",35,1998,"BJP",331860,1464430,"PATNA",22.6613767814098
"bihar",37,1998,"BJP",266961,1026575,"BUXAR",26.0050166816842
"bihar",38,1998,"BJP",282865,1144160,"SASARAM",24.722503845616
"bihar",42,1998,"BJP",391111,1172729,"NAWADA",33.3505012667036
"bihar",43,1998,"BJP",303225,1055017,"GAYA",28.7412430321028
"bihar",44,1998,"BJP",225086,1018303,"CHATRA",22.104029940008
"bihar",45,1998,"BJP",280635,1139228,"KODARMA",24.6337870909072
"bihar",46,1998,"BJP",285523,1115417,"GIRIDIH",25.5978705721717
"bihar",47,1998,"BJP",442590,1433645,"DHANBAD",30.871659301989
"bihar",48,1998,"BJP",323283,1213735,"HAZARIBAGH",26.6353858132129
"bihar",49,1998,"BJP",398022,1131596,"RANCHI",35.1735071527294
"bihar",50,1998,"BJP",296686,1160562,"JAMSHEDPUR",25.5639939960123
"bihar",51,1998,"BJP",175418,846008,"SINGHBHUM",20.7347921059848
"bihar",52,1998,"BJP",200406,833558,"KHUNTI",24.0422382125779
"bihar",53,1998,"BJP",214232,938513,"LOHARDAGA",22.826748270935
"bihar",54,1998,"BJP",317513,1079582,"PALAMAU",29.4107348955429
"chandigarh",1,1998,"BJP",119787,531146,"CHANDIGARH",22.5525561709963
"dadranagarhaveli",1,1998,"BJP",38970,95832,"DADRA & NAGAR HAVELI",40.6649135987979
"damandiu",1,1998,"BJP",21649,71934,"DAMAN AND DIU",30.095643228515
"delhi",1,1998,"BJP",139905,517319,"NEW DELHI",27.0442415608164
"delhi",2,1998,"BJP",331756,1156075,"SOUTH DELHI",28.6967541033237
"delhi",3,1998,"BJP",715170,2926563,"OUTER DELHI",24.4371981741039
"delhi",4,1998,"BJP",563083,2264600,"EAST DELHI",24.864567694074
"delhi",5,1998,"BJP",79546,368226,"CHANDNI CHOWK",21.6024941204586
"delhi",6,1998,"BJP",168733,511403,"DELHI SADAR",32.9941357403066
"delhi",7,1998,"BJP",141061,553436,"KAROL BAGH",25.4882226671196
"goa",1,1998,"BJP",67807,395407,"PANAJI",17.1486594825079
"goa",2,1998,"BJP",92240,485339,"MORMUGAO",19.0052726032732
"gujarat",1,1998,"BJP",224795,827837,"KUTCH",27.154500221662
"gujarat",2,1998,"BJP",268819,951167,"SURENDRANAGAR",28.2620191827513
"gujarat",3,1998,"BJP",231124,926820,"JAMNAGAR",24.93731253102
"gujarat",4,1998,"BJP",480316,1361996,"RAJKOT",35.2655954936725
"gujarat",5,1998,"BJP",257516,881831,"PORBANDAR",29.2024208720265
"gujarat",6,1998,"BJP",318667,1058322,"JUNAGADH",30.1105901606505
"gujarat",7,1998,"BJP",264814,823988,"AMRELI",32.1380893896513
"gujarat",8,1998,"BJP",289344,973660,"BHAVNAGAR",29.7171497237229
"gujarat",9,1998,"BJP",260061,983991,"DHANDHUKA",26.429205145169
"gujarat",10,1998,"BJP",350699,1292500,"AHMEDABAD",27.1333849129594
"gujarat",11,1998,"BJP",541340,1783182,"GANDHINAGAR",30.3580902005516
"gujarat",12,1998,"BJP",338368,1080869,"MEHSANA",31.3051812939403
"gujarat",13,1998,"BJP",293800,976716,"PATAN",30.0803918436884
"gujarat",14,1998,"BJP",382714,1092477,"BANASKANTHA",35.0317672591734
"gujarat",15,1998,"BJP",278886,1094687,"SABARKANTHA",25.4763233691457
"gujarat",16,1998,"BJP",274507,1103937,"KAPADVANJ",24.86618348692
"gujarat",17,1998,"BJP",161731,1015317,"DOHAD",15.9291137644696
"gujarat",18,1998,"BJP",160920,1002945,"GODHRA",16.0447482165024
"gujarat",19,1998,"BJP",233157,1036850,"KAIRA",22.4870521290447
"gujarat",20,1998,"BJP",299209,1028911,"ANAND",29.0801633960566
"gujarat",21,1998,"BJP",218852,943818,"CHHOTA UDAIPUR",23.1879451334897
"gujarat",22,1998,"BJP",387798,1404448,"BARODA",27.6121294629634
"gujarat",23,1998,"BJP",222981,1049182,"BROACH",21.252842690782
"gujarat",24,1998,"BJP",564601,1898601,"SURAT",29.7377384716431
"gujarat",25,1998,"BJP",269419,1042988,"MANDVI",25.8314573130276
"gujarat",26,1998,"BJP",290312,1133266,"BULSAR",25.6172866740906
"haryana",1,1998,"BJP",270928,1092422,"AMBALA",24.8006722676768
"haryana",3,1998,"BJP",275689,1137817,"KARNAL",24.229643255462
"haryana",5,1998,"BJP",130895,939007,"ROHTAK",13.9397256889459
"haryana",6,1998,"BJP",304022,1390542,"FARIDABAD",21.8635611150185
"haryana",7,1998,"BJP",260990,1225797,"MAHENDRAGARH",21.2914536419978
"haryana",10,1998,"BJP",184562,1073350,"SIRSA",17.1949503889691
"himachalpradesh",1,1998,"BJP",265836,909670,"SIMLA",29.2233447294074
"himachalpradesh",2,1998,"BJP",304210,931708,"MANDI",32.6507875858101
"himachalpradesh",3,1998,"BJP",334684,896183,"KANGRA",37.3454975155744
"himachalpradesh",4,1998,"BJP",319631,891303,"HAMIRPUR",35.8610932533605
"jammukashmir",1,1998,"BJP",4115,762028,"BARAMULLA",0.540006403964159
"jammukashmir",2,1998,"BJP",11135,853183,"SRINAGAR",1.3051127366579
"jammukashmir",3,1998,"BJP",6861,804983,"ANANTNAG",0.852316135868708
"jammukashmir",4,1998,"BJP",8759,143492,"LADAKH",6.10417305494383
"jammukashmir",5,1998,"BJP",250813,1016243,"UDHAMPUR",24.6804160028655
"jammukashmir",6,1998,"BJP",336472,1442853,"JAMMU",23.3199085423117
"karnataka",1,1998,"BJP",317504,1188479,"BIDAR",26.7151544116472
"karnataka",2,1998,"BJP",328982,1274111,"GULBARGA",25.8205132833795
"karnataka",6,1998,"BJP",332372,1181787,"DAVANGERE",28.1245266702037
"karnataka",8,1998,"BJP",327312,1080851,"TUMKUR",30.2828049379609
"karnataka",10,1998,"BJP",225368,1080364,"KOLAR",20.8603766878571
"karnataka",11,1998,"BJP",470387,1921886,"KANAKAPURA",24.4752810520499
"karnataka",13,1998,"BJP",429648,1398070,"BANGALORE SOUTH",30.7315084366305
"karnataka",14,1998,"BJP",102459,1067217,"MANDYA",9.60057795181299
"karnataka",16,1998,"BJP",355846,1240108,"MYSORE",28.6947588435846
"karnataka",17,1998,"BJP",341362,971958,"MANGALORE",35.1210649019814
"karnataka",18,1998,"BJP",341466,1007362,"UDUPI",33.8970499185
"karnataka",19,1998,"BJP",205628,1172571,"HASSAN",17.536507384201
"karnataka",20,1998,"BJP",316137,1050631,"CHIKMAGALUR",30.0902029351885
"karnataka",21,1998,"BJP",352277,1110135,"SHIMOGA",31.7328072711877
"karnataka",22,1998,"BJP",363051,1086420,"KANARA",33.4171867233667
"karnataka",24,1998,"BJP",339660,1084875,"DHARWAD NORTH",31.3086761147598
"karnataka",25,1998,"BJP",327891,1201792,"BELGAUM",27.2835066300991
"karnataka",28,1998,"BJP",208801,1133499,"BIJAPUR",18.4209249412659
"kerala",1,1998,"BJP",103093,1141067,"KASARAGOD",9.03478936819661
"kerala",2,1998,"BJP",42760,1071756,"CANNANORE",3.98971407671149
"kerala",3,1998,"BJP",69564,1125076,"BADAGARA",6.18304896735865
"kerala",4,1998,"BJP",83902,1082831,"CALICUT",7.74839287017088
"kerala",5,1998,"BJP",79546,1174799,"MANJERI",6.7710306188548
"kerala",6,1998,"BJP",65008,1105709,"PONNANI",5.87930459099094
"kerala",7,1998,"BJP",61419,1076444,"PALGHAT",5.70573109237452
"kerala",8,1998,"BJP",63185,1052499,"OTTAPALAM",6.00333111955451
"kerala",9,1998,"BJP",58386,1024211,"TRICHUR",5.70058318061415
"kerala",10,1998,"BJP",54479,1034337,"MUKUNDAPURAM",5.26704546003865
"kerala",11,1998,"BJP",62262,1127002,"ERNAKULAM",5.52456872303687
"kerala",12,1998,"BJP",50738,998846,"MUVATTUPUZHA",5.07966192986707
"kerala",13,1998,"BJP",42830,982587,"KOTTAYAM",4.35890155273782
"kerala",14,1998,"BJP",46130,1053290,"IDUKKI",4.37961055359872
"kerala",15,1998,"BJP",27010,989265,"ALLEPPEY",2.73030987652449
"kerala",16,1998,"BJP",68450,893600,"MAVELIKARA",7.66002685765443
"kerala",17,1998,"BJP",34816,967961,"ADOOR",3.5968391288492
"kerala",18,1998,"BJP",36916,1061740,"QUILON",3.47693408932507
"kerala",19,1998,"BJP",47249,1059243,"CHIRAYINKIL",4.4606383993097
"kerala",20,1998,"BJP",94303,1166449,"TRIVANDRUM",8.08462264531068
"madhyapradesh",1,1998,"BJP",277499,1241633,"MORENA",22.3495187386289
"madhyapradesh",2,1998,"BJP",292682,1224423,"BHIND",23.9036672783834
"madhyapradesh",3,1998,"BJP",258086,1205016,"GWALIOR",21.4176409275893
"madhyapradesh",4,1998,"BJP",336151,1216266,"GUNA",27.637950908765
"madhyapradesh",5,1998,"BJP",336638,1053790,"SAGAR",31.9454540278424
"madhyapradesh",6,1998,"BJP",351607,1302697,"KHAJURAHO",26.9906969924702
"madhyapradesh",7,1998,"BJP",312057,1184121,"DAMOH",26.3534723225076
"madhyapradesh",8,1998,"BJP",263011,1134075,"SATNA",23.1916760355356
"madhyapradesh",9,1998,"BJP",276367,1300857,"REWA",21.2449946458373
"madhyapradesh",10,1998,"BJP",275803,1210226,"SIDHI",22.7893798348408
"madhyapradesh",11,1998,"BJP",296764,1150990,"SHAHDOL",25.7833690996447
"madhyapradesh",12,1998,"BJP",295452,1052905,"SURGUJA",28.0606512458389
"madhyapradesh",13,1998,"BJP",320730,929368,"RAIGARH",34.5105491043376
"madhyapradesh",14,1998,"BJP",245589,1170919,"JANJGIR",20.9740383408246
"madhyapradesh",15,1998,"BJP",274793,1054239,"BILASPUR",26.0655316299245
"madhyapradesh",16,1998,"BJP",211171,1036614,"SARANGARH",20.3712278630233
"madhyapradesh",17,1998,"BJP",344380,1123936,"RAIPUR",30.6405346923668
"madhyapradesh",18,1998,"BJP",332874,1034321,"MAHASAMUND",32.1828523253419
"madhyapradesh",19,1998,"BJP",270121,999132,"KANKER",27.0355668720449
"madhyapradesh",20,1998,"BJP",151484,931368,"BASTAR",16.2646773348451
"madhyapradesh",21,1998,"BJP",384901,1260080,"DURG",30.5457589994286
"madhyapradesh",22,1998,"BJP",252468,968222,"RAJNANDGAON",26.0754248509123
"madhyapradesh",23,1998,"BJP",240066,867106,"BALAGHAT",27.685888461157
"madhyapradesh",24,1998,"BJP",268739,964951,"MANDLA",27.8500151821181
"madhyapradesh",25,1998,"BJP",300584,1194689,"JABALPUR",25.160020725059
"madhyapradesh",26,1998,"BJP",288376,1060569,"SEONI",27.1906872631578
"madhyapradesh",27,1998,"BJP",252851,1009432,"CHHINDWARA",25.0488393472765
"madhyapradesh",28,1998,"BJP",284091,951991,"BETUL",29.8417737142473
"madhyapradesh",29,1998,"BJP",387395,1089201,"HOSHANGABAD",35.5668972026283
"madhyapradesh",30,1998,"BJP",494481,1483592,"BHOPAL",33.3299856025107
"madhyapradesh",31,1998,"BJP",374406,1099357,"VIDISHA",34.0568168483941
"madhyapradesh",32,1998,"BJP",296055,1057319,"RAJGARH",28.0005372077869
"madhyapradesh",33,1998,"BJP",371571,1121658,"SHAJAPUR",33.1269424369995
"madhyapradesh",34,1998,"BJP",334340,1050679,"KHANDWA",31.8213269704639
"madhyapradesh",35,1998,"BJP",311394,1071528,"KHARGONE",29.0607431630345
"madhyapradesh",36,1998,"BJP",323765,1106864,"DHAR",29.2506577140462
"madhyapradesh",37,1998,"BJP",440047,1423528,"INDORE",30.9124232189321
"madhyapradesh",38,1998,"BJP",348405,1031238,"UJJAIN",33.7851204086738
"madhyapradesh",39,1998,"BJP",225362,1069543,"JHABUA",21.0708685859288
"madhyapradesh",40,1998,"BJP",412849,1168925,"MANDSAUR",35.3186902495883
"maharashtra",4,1998,"BJP",157532,709425,"MUMBAI SOUTH",22.2055890333721
"maharashtra",7,1998,"BJP",478459,1942261,"MUMBAI NORTH EAST",24.6341248678731
"maharashtra",9,1998,"BJP",531417,2179254,"MUMBAI NORTH",24.3852712900837
"maharashtra",11,1998,"BJP",211009,1415918,"DAHANU",14.9026285420483
"maharashtra",13,1998,"BJP",154650,1072090,"MALEGAON",14.4250949080767
"maharashtra",14,1998,"BJP",216348,1086938,"DHULE",19.9043551702121
"maharashtra",15,1998,"BJP",238423,1072592,"NANDURBAR",22.2286759550696
"maharashtra",16,1998,"BJP",286178,1059006,"ERANDOL",27.0232652128505
"maharashtra",17,1998,"BJP",283166,1087623,"JALGAON",26.03530819043
"maharashtra",19,1998,"BJP",333645,1120511,"AKOLA",29.7761467758906
"maharashtra",23,1998,"BJP",323646,1523437,"NAGPUR",21.2444623571569
"maharashtra",24,1998,"BJP",305236,928827,"BHANDARA",32.8625244528852
"maharashtra",25,1998,"BJP",347881,1011322,"CHIMUR",34.3986386136166
"maharashtra",26,1998,"BJP",299652,1210757,"CHANDRAPUR",24.749144543455
"maharashtra",27,1998,"BJP",245822,1062924,"WARDHA",23.1269592181567
"maharashtra",28,1998,"BJP",236742,1032285,"YAVATMAL",22.9337828216045
"maharashtra",30,1998,"BJP",290457,1179482,"NANDED",24.6258103133409
"maharashtra",32,1998,"BJP",290312,1094048,"JALNA",26.5355816198192
"maharashtra",34,1998,"BJP",300307,1170371,"BEED",25.6591286011017
"maharashtra",35,1998,"BJP",318938,1060340,"LATUR",30.0788426353811
"maharashtra",37,1998,"BJP",231974,1007312,"SHOLAPUR",23.0290118652414
"maharashtra",38,1998,"BJP",216244,1093414,"PANDHARPUR",19.7769554807237
"maharashtra",40,1998,"BJP",256490,935133,"KOPARGAON",27.4281840123277
"maharashtra",43,1998,"BJP",260875,1439302,"BARAMATI",18.1251050856596
"maharashtra",46,1998,"BJP",265661,1022342,"SANGLI",25.9855312605762
"manipur",2,1998,"BJP",94543,689709,"OUTER MANIPUR",13.7076651167376
"meghalaya",1,1998,"BJP",33557,713395,"SHILLONG",4.70384569558239
"meghalaya",2,1998,"BJP",42061,444099,"TURA",9.47108640190588
"mizoram",1,1998,"BJP",8998,442457,"MIZORAM",2.03364394732143
"odisha",1,1998,"BJP",249255,928074,"MAYURBHANJ",26.8572333671668
"odisha",2,1998,"BJP",421068,1199981,"BALASORE",35.0895555846301
"odisha",11,1998,"BJP",235804,1111443,"BERHAMPUR",21.2160227739974
"odisha",13,1998,"BJP",206509,1049764,"NOWRANGPUR",19.6719453134228
"odisha",14,1998,"BJP",344703,1016062,"KALAHANDI",33.9253903797209
"odisha",16,1998,"BJP",360575,1021226,"BOLANGIR",35.3080513030416
"odisha",18,1998,"BJP",346820,1132836,"DEOGARH",30.6151993757261
"odisha",20,1998,"BJP",316069,1158871,"SUNDARGARH",27.273872588062
"odisha",21,1998,"BJP",347906,1056441,"KEONJHAR",32.9318911325857
"punjab",1,1998,"BJP",398527,1091312,"GURDASPUR",36.5181542950137
"punjab",2,1998,"BJP",361133,1198245,"AMRITSAR",30.1384942144553
"punjab",6,1998,"BJP",304091,1080594,"HOSHIARPUR",28.141096471015
"rajasthan",1,1998,"BJP",292291,1196723,"GANGANAGAR",24.424281976698
"rajasthan",2,1998,"BJP",369632,1642091,"BIKANER",22.5098365437725
"rajasthan",3,1998,"BJP",317958,1141518,"CHURU",27.8539628810058
"rajasthan",4,1998,"BJP",300667,1153561,"JHUNJHUNU",26.0642480111585
"rajasthan",5,1998,"BJP",293502,1243952,"SIKAR",23.5943187518489
"rajasthan",6,1998,"BJP",445608,1622629,"JAIPUR",27.4621000857251
"rajasthan",7,1998,"BJP",354213,1223211,"DAUSA",28.957636908105
"rajasthan",8,1998,"BJP",176979,1125267,"ALWAR",15.7277339511423
"rajasthan",9,1998,"BJP",184164,1034598,"BHARATPUR",17.800537020176
"rajasthan",10,1998,"BJP",226249,1053793,"BAYANA",21.4699661128893
"rajasthan",11,1998,"BJP",220138,1177149,"SAWAI MADHOPUR",18.7009460994318
"rajasthan",12,1998,"BJP",284752,1044404,"AJMER",27.2645451377053
"rajasthan",13,1998,"BJP",254838,1109239,"TONK",22.9741291101377
"rajasthan",14,1998,"BJP",346755,1159032,"KOTA",29.9176381670221
"rajasthan",15,1998,"BJP",333746,1033593,"JHALAWAR",32.2898858641651
"rajasthan",16,1998,"BJP",209071,1139207,"BANSWARA",18.3523275401222
"rajasthan",17,1998,"BJP",237822,1082942,"SALUMBER",21.9607328924356
"rajasthan",18,1998,"BJP",367994,1208894,"UDAIPUR",30.4405514461979
"rajasthan",19,1998,"BJP",374289,1176978,"CHITTORGARH",31.8008492936996
"rajasthan",20,1998,"BJP",276963,1112690,"BHILWARA",24.8912994634624
"rajasthan",21,1998,"BJP",254933,1030601,"PALI",24.7363431628729
"rajasthan",22,1998,"BJP",199251,1222674,"JALORE",16.2963308289863
"rajasthan",23,1998,"BJP",360567,1323114,"BARMER",27.2513933039783
"rajasthan",24,1998,"BJP",364336,1313063,"JODHPUR",27.7470311782451
"rajasthan",25,1998,"BJP",305495,1180477,"NAGAUR",25.8789455448941
"tamilnadu",3,1998,"BJP",412899,1936771,"MADRAS SOUTH",21.3189375512128
"tamilnadu",18,1998,"BJP",322818,1294110,"NILGIRIS",24.9451746760322
"tamilnadu",20,1998,"BJP",449269,1495356,"COIMBATORE",30.0442837692162
"tamilnadu",27,1998,"BJP",305233,1178258,"TIRUCHIRAPPALLI",25.9054468545938
"tamilnadu",39,1998,"BJP",267426,1028393,"NAGERCOIL",26.0042610169459
"tripura",1,1998,"BJP",50391,904781,"TRIPURA WEST",5.56941403499852
"tripura",2,1998,"BJP",61840,822682,"TRIPURA EAST",7.51687772432118
"uttarpradesh",1,1998,"BJP",262545,1144780,"TEHRI GARHWAL",22.9341008752773
"uttarpradesh",2,1998,"BJP",280258,1001571,"GARHWAL",27.9818405285297
"uttarpradesh",3,1998,"BJP",228414,955400,"ALMORA",23.9076826460121
"uttarpradesh",4,1998,"BJP",292761,1347246,"NAINITAL",21.7303298729408
"uttarpradesh",5,1998,"BJP",273400,1256924,"BIJNOR",21.751514013576
"uttarpradesh",6,1998,"BJP",295603,1202795,"AMROHA",24.576340939229
"uttarpradesh",7,1998,"BJP",253003,1145086,"MORADABAD",22.0946723652197
"uttarpradesh",8,1998,"BJP",265116,1313581,"RAMPUR",20.1826914366149
"uttarpradesh",9,1998,"BJP",210146,1075593,"SAMBHAL",19.5376875825707
"uttarpradesh",10,1998,"BJP",224925,1108600,"BUDAUN",20.2891033736244
"uttarpradesh",11,1998,"BJP",218471,1021105,"AONLA",21.3955469809667
"uttarpradesh",12,1998,"BJP",314480,1116414,"BAREILLY",28.168761767588
"uttarpradesh",14,1998,"BJP",208272,1116692,"SHAHJAHANPUR",18.650800757953
"uttarpradesh",15,1998,"BJP",175787,1233463,"KHERI",14.2515016664464
"uttarpradesh",16,1998,"BJP",207131,1123800,"SHAHABAD",18.4313045025805
"uttarpradesh",17,1998,"BJP",216874,1101392,"SITAPUR",19.6909002426021
"uttarpradesh",18,1998,"BJP",176080,1086906,"MISRIKH",16.2001129812514
"uttarpradesh",19,1998,"BJP",191208,1086533,"HARDOI",17.5979928819465
"uttarpradesh",20,1998,"BJP",431738,1512907,"LUCKNOW",28.5369821145649
"uttarpradesh",21,1998,"BJP",188944,1129438,"MOHANLALGANJ",16.7290280652856
"uttarpradesh",22,1998,"BJP",208077,1187334,"UNNAO",17.5247234560789
"uttarpradesh",23,1998,"BJP",237204,1170919,"RAE BARELI",20.2579341525759
"uttarpradesh",24,1998,"BJP",232927,1180569,"PRATAPGARH",19.7300623682309
"uttarpradesh",25,1998,"BJP",205025,1112191,"AMETHI",18.4343336711051
"uttarpradesh",26,1998,"BJP",269951,1223178,"SULTANPUR",22.0696415403155
"uttarpradesh",27,1998,"BJP",223012,1225461,"AKBARPUR",18.1982127542207
"uttarpradesh",28,1998,"BJP",245594,1233835,"FAIZABAD",19.9049305620281
"uttarpradesh",29,1998,"BJP",228368,1107117,"BARA BANKI",20.6272688433111
"uttarpradesh",30,1998,"BJP",239398,1109345,"KAISERGANJ",21.5801216032884
"uttarpradesh",31,1998,"BJP",223984,1208911,"BAHRAICH",18.5277493545844
"uttarpradesh",32,1998,"BJP",255572,1152311,"BALRAMPUR",22.1790818624486
"uttarpradesh",33,1998,"BJP",252894,1169675,"GONDA",21.6208775942035
"uttarpradesh",34,1998,"BJP",244233,1173334,"BASTI",20.8153006731246
"uttarpradesh",35,1998,"BJP",250569,1135814,"DOMARIAGANJ",22.0607423398549
"uttarpradesh",36,1998,"BJP",197149,1205516,"KHALILABAD",16.3539098610056
"uttarpradesh",37,1998,"BJP",217433,1265578,"BANSGAON",17.1805293707697
"uttarpradesh",38,1998,"BJP",268428,1246190,"GORAKHPUR",21.5398935956796
"uttarpradesh",39,1998,"BJP",233361,1102118,"MAHARAJGANJ",21.1738670450895
"uttarpradesh",40,1998,"BJP",256695,1188664,"PADRAUNA",21.5952531581675
"uttarpradesh",41,1998,"BJP",255736,1251198,"DEORIA",20.4392909835214
"uttarpradesh",43,1998,"BJP",231060,1287802,"BALLIA",17.9421991890058
"uttarpradesh",45,1998,"BJP",124594,1208030,"AZAMGARH",10.3138167098499
"uttarpradesh",46,1998,"BJP",192530,1306839,"LALGANJ",14.73249573972
"uttarpradesh",47,1998,"BJP",237895,1251473,"MACHHLISHAHR",19.0091995592394
"uttarpradesh",48,1998,"BJP",213439,1263162,"JAUNPUR",16.8971992507691
"uttarpradesh",49,1998,"BJP",231407,1295938,"SAIDPUR",17.856332633197
"uttarpradesh",50,1998,"BJP",248532,1282487,"GHAZIPUR",19.3789098836869
"uttarpradesh",51,1998,"BJP",227219,1340169,"CHANDAULI",16.9545034991855
"uttarpradesh",52,1998,"BJP",277232,1388212,"VARANASI",19.970436792075
